Julian date,Count corrected [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s],Deviation angle [deg],Area front [m^2],Area side [m^2]
2458688.625048426,11.0,-15.541766678474254,20.280909162739704,0.7815652746846694,5.141906014814815,118.44104953802223,-1.5946628520743698,-12.164137340905581,22.458627675604458,-0.7110510780472378,0.0,6.11,4.62
2458688.9583817595,3.0,-15.717926976683401,20.3618265020749,0.7785562926881281,1.4913080888888888,118.9297627154609,-1.6198570605378888,-12.438050570207304,22.503852676876924,-0.7271311128926969,0.28046336769824726,6.11,4.62
2458689.2917150925,11.0,-15.895049677552365,20.44429457042462,0.7755133046419685,3.883614814814815,119.4176661079649,-1.6448913327308918,-12.714337810178579,22.548055981228973,-0.7433506912479081,0.5668276562529135,6.11,4.62
2458689.625048426,9.0,-16.07315220540891,20.528348127911705,0.7724361235752646,2.671926992592592,119.90481155529766,-1.6697670847297703,-12.993047530445674,22.591211813910864,-0.7597126625054269,0.0,6.11,4.62
2458689.9583817595,17.0,-16.252252284930208,20.614023092578204,0.7693245591731485,8.000246518518516,120.39125187288914,-1.6944857566794256,-13.274229493538307,22.633293316104638,-0.7762199523443652,0.2859902821318441,6.11,4.62
2458690.2917150925,9.0,-16.43236795551207,20.70135659434306,0.7661784176611383,3.8991492740740745,120.87704088762983,-1.7190488110787918,-13.557934809824856,22.674272502139498,-0.7928755657421798,0.5804717856764834,6.11,4.62
2458690.625048426,9.0,-16.613517577417237,20.79038702519198,0.7629975017386034,1.8641351111111106,121.36223346464757,-1.743457731003076,-13.844215985328754,22.714120207654897,-0.8096825897804927,0.0,6.11,4.62
2458690.9583817595,14.0,-16.795719834059046,20.88115408975916,0.7597816105794916,2.376772266666667,121.84688552626922,-1.767714017885771,-14.133126965466909,22.752806033878848,-0.8266441962225362,0.2940859630902249,6.11,4.62
2458691.2917150925,1.0,-16.978993723622754,20.973698856592808,0.7565305397120394,0.5747749925925927,122.33105406996926,-1.7918191899739109,-14.424723174981144,22.79029828307837,-0.8437636442395701,0.5951191482520916,6.11,4.62
2458691.625048426,2.0,-17.163358620201578,21.0680638378899,0.7532440809492893,1.9884107851851847,122.81479726473245,-1.8157747806059323,-14.719061624318059,22.826563925426292,-0.861044285159868,0.0,6.11,4.62
2458691.9583817595,4.0,-17.348834164861696,21.164293014569115,0.7499220223913232,2.0505486222222222,123.29817433972269,-1.839582334229276,-15.016200853635487,22.861568487310592,-0.8784895615176499,0.30261197902173986,6.11,4.62
2458692.2917150925,15.0,-17.535440447783873,21.262431927148505,0.7465641482927425,8.000246518518516,123.78124588105851,-1.8632434140251202,-15.316201165577583,22.895276027800275,-0.8961030190736,0.6116580427422956,6.11,4.62
2458692.625048426,6.0,-17.72319786459086,21.362527734949058,0.7431702389884448,2.7495992888888887,124.26407363969777,-1.8867595898139269,-15.619124539564044,22.927649041331048,-0.9138883022808015,0.0,6.11,4.62
2458692.9583817595,13.0,-17.912127166398314,21.464629285815356,0.7397400708956435,4.070028325925926,124.74672064461633,-1.910132439873024,-15.925034737519482,22.95864838690693,-0.9318491604763323,0.3102742728505004,6.11,4.62
2458693.2917150925,17.0,-18.102249467696268,21.568787192478634,0.7362734163827951,3.5263222518518513,125.22925125768586,-1.9333635497757726,-16.233997375327604,22.988233207532776,-0.9499894520909917,0.6280729981118315,6.11,4.62
2458693.625048426,9.0,-18.293586251026838,21.675053911533418,0.7327700436933804,3.200098607407407,125.7117312235217,-1.9564545108106974,-16.546079992412558,23.01636084445818,-0.9683131487362394,0.0,6.11,4.62
2458693.9583817595,2.0,-18.486159367212505,21.78348382420956,0.7292297169440495,2.4078411851851853,126.19422771251156,-1.979406917970021,-16.86135211768509,23.042986745575675,-0.9868243390992115,0.31959391287887345,6.11,4.62
2458694.2917150925,8.0,-18.67999104246145,21.89413332569894,0.7256521959892681,2.4389101037037038,126.67680938563566,-2.0022223687870837,-17.179885350540165,23.068064369480446,-1.0055272337052905,0.646798257028743,6.11,4.62
2458694.625048426,6.0,-18.875103869543235,22.007060917440363,0.7220372363429051,3.1690296888888883,127.15954643650655,-2.0249024609320805,-17.501753427877656,23.091545082221966,-1.0244261688673608,0.0,6.11,4.62
2458694.9583817595,29.0,-19.071520805569907,22.122327302090756,0.7183845891826977,8.000246518518516,127.64251064473544,-2.047448790184626,-17.827032298991586,23.113378048390175,-1.0435256111001645,0.32924422366624956,6.11,4.62
2458695.2917150925,9.0,-19.269265253056464,22.239995489346217,0.7146940012011486,2.9360127999999994,128.1257755628246,-2.0698629543880362,-18.15580029259992,23.133510121256098,-1.062830166940889,0.6667596324768701,6.11,4.62
2458695.625048426,1.0,-19.46836096158505,22.360130903692355,0.7109652145265443,2.1126864592592596,128.60941643979234,-2.0921465448840966,-18.488138107755884,23.15188571313903,-1.082344582432108,0.0,6.11,4.62
2458695.9583817595,4.0,-19.668832061787025,22.48280149709134,0.7071979667254882,1.7087905185185186,129.09351034389604,-2.114301147012756,-18.824128938515763,23.168446667550658,-1.1020737504307072,0.340348762865499,6.11,4.62
2458696.2917150925,37.0,-19.87070306086204,22.608077871903678,0.703391990661717,8.000246518518516,129.57813624197448,-2.136328339029313,-19.163858570576643,23.183132120256634,-1.1220227166479115,0.688702416305715,6.11,4.62
2458696.625048426,12.0,-20.073998870969547,22.736033411537846,0.6995470144156536,3.2933053629629625,130.06337512581308,-2.158229689819022,-19.507415514144665,23.19587835480164,-1.1421966862169053,0.0,6.11,4.62
2458696.9583817595,20.0,-20.27874476306803,22.86674441128855,0.6956627612986397,8.000246518518516,130.5493100396177,-2.1800067584409177,-19.854891065205788,23.206618641495442,-1.1626010295294675,0.3516591364137872,6.11,4.62
2458697.2917150925,6.0,-20.484966492604908,23.000290388008167,0.6917389526314928,3.262236444444444,131.03602614194128,-2.2016611243314745,-20.20637954070335,23.215283241550356,-1.1832413141379226,0.712168858018636,6.11,4.62
2458697.625048426,8.0,-20.692690106269,23.13675390852833,0.6877753017209991,2.236962133333334,131.52361098593695,-2.223194319683819,-20.561978232204282,23.221798888197057,-1.2041232629474243,0.0,6.11,4.62
2458697.9583817595,5.0,-20.901941740144864,23.276220422398044,0.6837715081259885,2.0505486222222222,132.01215478618926,-2.244607760128175,-20.92178733838498,23.226088263560868,-1.225252709094797,0.3631561135403902,6.11,4.62
2458698.2917150925,11.0,-21.11274823310755,23.418779731866938,0.6797272809762189,3.4331154962962955,132.50174966611598,-2.2659030030067298,-21.28591065444987,23.22807113993017,-1.2466357982218004,0.737278893841719,6.11,4.62
2458698.625048426,20.0,-21.325136648782323,23.564525044180098,0.6756423183269572,4.0389594074074076,132.99249065258613,-2.287081522431287,-21.654455303940082,23.227662989227834,-1.2682788319398735,0.0,6.11,4.62
2458698.9583817595,19.0,-21.539134373075314,23.713553481654863,0.6715163130271434,4.070028325925926,133.48447552580367,-2.3081447687341208,-22.02753196909367,23.22477508427063,-1.290188321253397,0.37742369258806074,6.11,4.62
2458699.2917150925,9.0,-21.75476911253197,23.86596629044573,0.6673489525988017,2.7962026666666664,133.97780498029425,-2.3290941671905023,-22.40525505635423,23.21931425222752,-1.3123709964352224,0.7646385750943333,6.11,4.62
2458699.625048426,4.0,-21.97206886597178,24.021869058576904,0.6631399191718602,2.1748242962962965,134.47258276119447,-2.3499311149115805,-22.787742842770413,23.211182609569047,-1.3348338156587463,0.0,6.11,4.62
2458699.9583817595,39.0,-22.191061873179166,24.181371944128433,0.6588888895156795,8.000246518518516,134.9689157813063,-2.3706569763973877,-23.175117606618677,23.200277279291278,-1.357583972703628,0.3921703946518568,6.11,4.62
2458700.2917150925,32.0,-22.411776631757107,24.3445899248779,0.6545955349146616,8.000246518518516,135.46691434919083,-2.3912730831541156,-23.56750584378601,23.18649008623437,-1.380628909703215,0.7947543784278828,6.11,4.62
2458700.625048426,16.0,-22.634241913214826,24.511643061856418,0.6502595211092408,2.7495992888888887,135.96669240538492,-2.4117807328568306,-23.965038493012667,23.16970722883319,-1.4039763304132713,0.0,6.11,4.62
2458700.9583817595,12.0,-22.858486529836785,24.682656773040602,0.645880508349761,3.4797188740740737,136.46836746067572,-2.4321811756175373,-24.367850921904683,23.149808937675783,-1.4276341994336204,0.4078242668255403,6.11,4.62
2458701.2917150925,24.0,-23.084539453155728,24.857762135506903,0.6414581513014888,4.116631703703704,136.97206100675982,-2.452475618996938,-24.776083284464836,23.12666909485712,-1.4516107632511703,0.8277983045757595,6.11,4.62
2458701.625048426,16.0,-23.312429760463093,25.03709620361197,0.6369920990090423,4.0389594074074076,137.47789872325498,-2.4726652236449187,-25.18988071942658,23.10015483048465,-1.4759145619390885,0.0,6.11,4.62
2458701.9583817595,13.0,-23.54218654711291,25.220802344084817,0.6324819949725918,3.5263222518518513,137.9860106620792,-2.4927510971769595,-25.609393526726702,23.070126091237157,-1.5005544395740493,0.42612564684258253,6.11,4.62
2458702.2917150925,15.0,-23.773838870234233,25.409030601047633,0.6279274770691275,3.681666844444444,138.49653150498546,-2.5127342900406027,-26.034777399823177,23.036435173690908,-1.5255395579360749,0.8636608673356919,6.11,4.62
2458702.625048426,13.0,-24.007415675620443,25.60193808296397,0.6233281775585113,3.4797188740740737,139.00960082397665,-2.5326157904278115,-26.466193657085146,22.998926222472942,-1.5508794101603964,0.0,6.11,4.62
2458702.9583817595,19.0,-24.242945719324098,25.79968937219248,0.6186837232031096,3.9612871111111114,139.5253633599495,-2.5523965187543984,-26.90380948378606,22.957434689508112,-1.5765838350143528,0.44543337634903557,6.11,4.62
2458703.2917150925,16.0,-24.480457458709054,26.0024569701824,0.6139937352307102,4.178769540740741,140.04396930697516,-2.5720773211329724,-27.347798172940013,22.91178675212164,-1.6026630311121228,0.9033066547144023,6.11,4.62
2458703.625048426,29.0,-24.719978889377977,26.21042176991923,0.6092578293995389,3.743804681481481,140.56557456743388,-2.5916589604671354,-27.798339332696127,22.861798690304212,-1.6291275691709262,0.0,6.11,4.62
2458703.9583817595,21.0,-24.961537647880387,26.423773561727756,0.6044756161723663,4.116631703703704,141.09034134428813,-2.611142118710203,-28.255619377988182,22.80727618335626,-1.6559884209684548,0.4673002199585045,6.11,4.62
2458704.2917150925,16.0,-25.205160671977875,26.64271157797702,0.599646700728053,4.007890488888889,141.61843827371897,-2.630527380157043,-28.719831618052083,22.74801359568461,-1.6832569645704092,0.9466738123307966,6.11,4.62
2458704.625048426,15.0,-25.45087407983077,26.86744507591932,0.594770683102151,3.5729256296296295,142.15004085762962,-2.649815224429733,-29.191176587230803,22.683793178871902,-1.7109450038547966,0.0,6.11,4.62
2458704.9583817595,53.0,-25.69870303295745,27.098193958775052,0.5898471584527735,8.000246518518516,142.6853319207597,-2.669006018381042,-29.669862386026338,22.614384206930882,-1.7390647886446078,0.4905875999576624,6.11,4.62
2458705.2917150925,18.0,-25.948671530561107,27.33518945073928,0.5848757171756976,2.8894094222222217,143.22450205603698,-2.688100005469049,-30.156104996606093,22.53954204377014,-1.7676290333517117,0.9950465554268662,6.11,4.62
2458705.625048426,8.0,-26.200802200764155,27.57867481882656,0.5798559451388828,1.6621871407407405,143.76775012431818,-2.7070972948264487,-30.650128628169934,22.4590071288109,-1.7966509373846395,0.0,6.11,4.62
2458705.9583817595,3.0,-26.45511602549625,27.82890614313759,0.5747874240720718,0.6679817481481481,144.315283744096,-2.725997847525687,-31.152166030860315,22.37250388264521,-1.826144203716522,0.5169987671547709,6.11,4.62
2458706.2917150925,41.0,-26.71163210305711,28.086153155998197,0.5696697318144306,6.88176545185185,144.86731990701395,-2.7448014645482792,-31.66245889842004,22.279739504610536,-1.8561230626811962,1.0481053647512022,6.11,4.62
2458706.625048426,0,-26.970367425101756,28.350700142661744,0.564502442689765,0.0,145.424085682642,-2.7635077746872323,-32.18125832642173,22.180402654538348,-1.8866022990474696,0.0,6.11,4.62
2458706.9583817595,26.0,-27.231336185600313,28.62284689880506,0.5592851280765918,5.297250607407406,145.98581851733167,-2.782116205636715,-32.70882485491207,22.074162100181738,-1.9175972546930282,0.5457222389731865,6.11,4.62
2458707.2917150925,60.0,-27.49454970521053,28.902909781998233,0.5540173568651543,8.000246518518516,146.55276729634946,-2.800625977335541,-33.24542917808241,21.960665114273223,-1.9491238704790348,1.1088876602858762,6.11,4.62
2458707.625048426,33.0,-27.760015893994773,29.19122283714782,0.5486986960479239,3.200098607407407,147.1251930209299,-2.8190360781678243,-33.79135245384898,21.839535805399738,-1.9811987046432358,0.0,6.11,4.62
2458707.9583817595,24.0,-28.027738725125282,29.48813900530906,0.5433287115322188,3.402046577777777,147.70336961782257,-2.8373452413356777,-34.346886679934585,21.71037328326969,-2.01383895511503,0.5791218379575039,6.11,4.62
2458708.2917150925,30.0,-28.297717655502055,29.794031440507858,0.5379069688558771,3.5573911703703693,148.28758484368208,-2.855551919550514,-34.91233509537734,21.572749647781016,-2.047062483348139,1.175364718247719,6.11,4.62
2458708.625048426,16.0,-28.56994698582374,30.1092949282553,0.5324330341076078,2.5476513185185183,148.87814127531888,-2.873654257155545,-35.48801258990536,21.426207785587206,-2.0808878386400442,0.0,6.11,4.62
2458708.9583817595,19.0,-28.844415115533614,30.434347412295207,0.5269064750979746,3.97682157037037,149.4753573565735,-2.8916500581803257,-36.07424608101287,21.27025896263226,-2.1153342805791002,0.6161204754410254,6.11,4.62
2458709.2917150925,66.0,-29.1211037009717,30.769631658402698,0.5213268624755087,8.000246518518516,150.079568550066,-2.909536751188054,-36.67137489124398,21.10438018084979,-2.1504218015357615,1.2522642939139539,6.11,4.62
2458709.625048426,60.0,-29.399986726195355,31.115617050615352,0.5156937711026028,7.705091792592591,150.69112860773237,-2.927311350522522,-37.27975112428041,20.92801127100959,-2.1861711491135347,0.0,6.11,4.62
2458709.9583817595,8.0,-29.681029411931224,31.472801528358197,0.5100067817465813,1.211687822222222,151.3104109105869,-2.944970411665033,-37.89973997174752,20.740551709618984,-2.222603844569825,0.6584911653704171,6.11,4.62
2458710.2917150925,20.0,-29.964187006942304,31.84171369895578,0.5042654827779688,3.6816668444444436,151.93780997030552,-2.9625099824789958,-38.53172002027141,20.541357105517843,-2.2597422012888826,1.3380831474517232,6.11,4.62
2458710.625048426,18.0,-30.249403409800035,32.2229151214764,0.49846947221078913,2.283565511111111,152.57374305616509,-2.979925548153814,-39.17608349743472,20.329735332728276,-2.2976093397131723,0.0,6.11,4.62
2458710.9583817595,20.0,-30.53660959119659,32.61700277446623,0.4926183601502032,2.967081718518518,153.2186519536383,-2.9972119688554306,-39.83323643217953,20.104942272746527,-2.3362291972989584,0.7066522922142973,6.11,4.62
2458711.2917150925,58.0,-30.825721818146658,33.02461174706667,0.48671177134364985,8.000246518518516,153.87300491963617,-3.0143634104873342,-40.503598759671384,19.866177104182643,-2.3756265352645287,1.4365407278131954,6.11,4.62
2458711.625048426,34.0,-31.116639607592358,33.44641815127321,0.4807493481932709,3.3554432,154.53729879468142,-3.0313732659061134,-41.18760428867223,19.6125771072345,-2.415826937330901,0.0,6.11,4.62
2458711.9583817595,44.0,-31.40924342167581,33.88314227198313,0.4747307543160545,6.136111407407407,155.21206133459586,-3.0482340664893406,-41.885700545423646,19.343211910710835,-2.4568568012741148,0.7613045166014609,6.11,4.62
2458712.2917150925,63.0,-31.703392013179773,34.33555199947457,0.46865567835352534,8.000246518518516,155.89785376281583,-3.064937382038885,-42.598348437185805,19.057077123604902,-2.498743319962465,1.5497761864233803,6.11,4.62
2458712.625048426,82.0,-31.99891948584172,34.804466546504365,0.46252383841689976,7.922574222222221,156.59527364901197,-3.0814737092679887,-43.32602177669028,18.75308724270029,-2.541514454327052,0.019782341029446364,6.11,4.62
2458712.9583817595,74.0,-32.295631628428495,35.290760461002556,0.45633498729801697,8.000246518518516,157.30495780069447,-3.0978323387925326,-44.0692062570746,18.43006790132982,-2.5851988741298415,0.8251939969629914,6.11,4.62
2458713.2917150925,84.0,-32.59330215319449,35.79536799735209,0.4500889181646582,8.000246518518516,158.02758584390963,-3.114001213853636,-44.82839848493059,18.08674709048692,-2.629825902284534,1.6806280371454732,6.11,4.62
2458713.625048426,86.0,-32.89166811834431,36.31928783651677,0.4437854711537964,7.938108681481481,158.76388393218033,-3.129966763618249,-45.6041043754169,17.721745497761294,-2.6754254218201816,0.0,6.11,4.62
2458713.9583817595,92.0,-33.19042472118588,36.863588176496876,0.4374245410432284,8.000246518518516,159.5146288703015,-3.1457137141213023,-46.396837067388645,17.333565745783517,-2.7220277547920917,0.8987460222124688,6.11,4.62
2458714.2917150925,73.0,-33.489219319009386,37.429412245527175,0.4310060857571489,8.000246518518516,160.28065269329724,-3.16122487307108,-47.207114238523104,16.920580397144246,-2.7696635061209647,1.8330164101285549,6.11,4.62
2458714.625048426,70.0,-33.78764456812937,38.0179842304859,0.424530136210698,7.953643140740739,161.06284773784049,-3.1764808839538694,-48.035454664887425,16.481018582056215,-2.8183633632268954,0.0,6.11,4.62
2458714.9583817595,99.0,-34.08523049953516,38.63061562969683,0.41799680771324377,8.000246518518516,161.86217222784725,-3.1914599438616817,-48.88237381430883,16.012951102901464,-2.8681578391156393,0.9863558104669368,6.11,4.62
2458715.2917150925,42.0,-34.381435398474295,39.26871207335841,0.41140631276361583,3.598169125925925,162.67965650094442,-3.206137480551925,-49.74837832802881,15.51427379701517,-2.919076950398551,2.0111998111570433,6.11,4.62
2458716.625048426,0,-35.53846089884652,42.10757329561251,0.3844812139279446,0.0,166.15472987247122,-3.2612215723965208,-53.41263362307772,13.164157923371036,-3.134556989374643,0.0,6.11,4.62
2458716.9583817595,0,-35.81628649892047,42.89790440562569,0.3776126453555487,0.0,167.08151961837376,-3.2738965642214275,-54.38076172783737,12.473318679071687,-3.1914974537751273,1.2135366840593393,6.11,4.62
2458717.2917150925,2.0,-36.08725281779228,43.724544299656486,0.37069122946826105,0.17864628148148146,168.0346099667657,-3.2860391430711524,-55.37029603139951,11.73436622438759,-3.2497010408674516,2.482621834859998,6.11,4.62
2458717.625048426,134.0,-36.34990731751103,44.589780142253296,0.3637184232691244,7.664313837037036,169.0157783601277,-3.2975910532390116,-56.38135777726714,10.943313423414827,-3.3091753708190494,1.3812602347005059,6.11,4.62
2458717.9583817595,133.0,-36.602576677977304,45.49605853764877,0.356695984227836,8.000246518518516,170.02695640923181,-3.3084860694845317,-57.41392631308513,10.095774755535137,-3.3699197808706436,1.3641533716503536,6.11,4.62
2458718.2917150925,118.0,-36.843332431751016,46.445992681555275,0.3496260158829026,7.679848296296297,171.07024588742766,-3.318648798702216,-58.467800784047064,9.186923113500898,-3.431923081190857,2.7944932411248553,6.11,4.62
2458718.625048426,141.0,-37.06995115125353,47.442367967047595,0.3425110206869362,7.670139259259258,172.14793648883136,-3.3279932844547564,-59.542553026600054,8.211442429460792,-3.495160794475438,1.5669800757760894,6.11,4.62
2458718.9583817595,149.0,-37.279867843662224,48.48814518541858,0.335353961305911,8.000246518518516,173.2625251133739,-3.336421377668771,-60.63746928603952,7.163476474056606,-3.5595917397088113,1.533400517061011,6.11,4.62
2458719.2917150925,148.0,-37.47012253068018,49.58646027544441,0.3281583312654252,7.68373191111111,174.41673755447258,-3.3438208413507104,-61.75147906307077,6.0365733759611375,-3.6251538604841365,3.1781066018778548,6.11,4.62
2458719.625048426,188.0,-37.637298064077996,50.74061905132555,0.3209282368189405,7.6720810666666654,175.6135556135163,-3.3500631378044097,-62.88306769697912,4.823623035109034,-3.6917590804787417,1.7978739215710418,6.11,4.62
2458719.9583817595,173.0,-37.77744843965311,51.95408487730577,0.31366849184223244,8.000246518518516,176.85696414667618,-3.355000851155218,-64.03021259167951,3.5159895960358862,-3.7592869900865695,1.7785027500759467,6.11,4.62
2458720.2917150925,203.0,-37.88601644502026,53.230456738165735,0.30638472726095084,7.68373191111111,178.29197318359817,-3.3584646892964582,-65.19510675828572,1.9440871480702124,-3.8275771138561225,3.6556986473997553,6.11,4.62
2458720.625048426,214.0,-37.95773951892873,54.57343415342905,0.29908351757157003,7.670139259259257,207.3629151597153,-3.3602600047677726,-58.93664186131529,-30.501473181629823,-3.896419452122212,2.0878789630564425,6.11,4.62
2458720.9583817595,203.0,-37.98654296320183,55.98676441781537,0.29177252684798854,8.000246518518516,-181.88305262294918,-3.3601627730824175,-67.50440084792837,2.2193628744101903,-3.9655429470668997,2.0670590815695435,6.11,4.62
2458721.2917150925,203.0,-37.965420022737476,57.47416643456349,0.28446067628889515,7.68373191111111,-177.65244004986963,-3.357914969988451,-68.70546964402361,-2.8166215148585834,-4.03460147808517,4.257125811194124,6.11,4.62
2458721.625048426,275.0,-37.886299014130785,59.039223669861414,0.27715833623449104,7.668197451851851,-176.1056882782426,-3.353219300242634,-69.86805175112,-4.756157285863518,-4.103156943500549,0.019782341029446364,6.11,4.62
2458721.9583817595,277.0,-37.73989960196223,60.68523695268697,0.2698775450034027,8.000246518518516,-174.50029589238844,-3.3457332534867157,-71.01305125064796,-6.8374089820768535,-4.170658995244599,2.5998514626249145,6.11,4.62
2458722.2917150925,234.0,-37.51558046052291,62.415025769197086,0.26263225601543344,7.68373191111111,-172.8161637149708,-3.3350625104151224,-72.12805739941145,-9.091220609610602,-4.236420974608688,5.021451437196858,6.11,4.62
2458722.625048426,216.0,-37.201185812606276,64.23066431359882,0.2554386146152441,7.670139259259257,-171.04675311936296,-3.3207537949988875,-73.19854008283896,-11.532289638511283,-4.299591778852668,2.9250281878870146,6.11,4.62
2458722.9583817595,250.0,-36.78290094275858,66.13313651149933,0.2483152639366684,7.998304711111109,-169.18513189990227,-3.3022873917038713,-74.20662460142026,-14.175628852656198,-4.359123594144375,2.9001605719693346,6.11,4.62
2458723.2917150925,277.0,-36.245133310691735,68.1218929762515,0.24128367616749297,7.68373191111111,-167.22393736539374,-3.2790697306135588,-75.13047420112284,-17.03621944155018,-4.413735926790425,5.995216810220338,6.11,4.62
2458723.625048426,340.0,-35.57044398261171,70.19429291858566,0.23436850245632346,7.68373191111111,-165.15544828260056,-3.2504267167748107,-75.94363674796253,-20.128361413323926,-4.461877157481068,0.0,6.11,4.62
2458723.9583817595,359.0,-34.73956456981409,72.3449174794447,0.22759792859651162,8.000246518518516,-162.971709116697,-3.21559886319681,-76.61439235244889,-23.464742449234965,-4.501686113451143,3.7456997739981452,6.11,4.62
2458724.2917150925,348.0,-33.73154754643435,74.5647497615432,0.22100401522360674,7.666255644444443,-160.6647241422989,-3.1737397957127804,-77.10517657833249,-27.055154240670955,-4.5309580351826355,7.222380809735742,6.11,4.62
2458724.625048426,475.0,-32.524112381648955,76.84023348584954,0.2146229914526451,7.681790103703704,-158.2267421613579,-3.1239203301015,-77.37219813205725,-30.904789384661417,-4.547121911429027,0.0,6.11,4.62
2458724.9583817595,348.0,-31.094259732063968,79.15225061249949,0.20849545748337134,7.990537481481479,-155.65065552776286,-3.06514107458894,-77.365425938569,-35.012072889976984,-4.547239448249019,0.0,6.11,4.62
2458725.2917150925,460.0,-29.419240802141196,81.4751016194343,0.20266643588313293,7.681790103703704,-152.93052949295858,-2.9963570643582726,-77.02918369496709,-39.36604665735349,-4.528039656363465,0.0,6.11,4.62
2458725.625048426,457.0,-27.47795335494029,83.77563016026714,0.19718519633858858,7.681790103703704,-150.0622751815192,-2.9165183898075697,-76.3036427118504,-43.943418017527996,-4.4860061485924785,0.0,6.11,4.62
2458725.9583817595,454.0,-25.25281426453711,86.01270310924318,0.19210476632884677,7.949759525925924,-147.0444553808577,-2.824630247061298,-75.1275212676683,-48.70555055481024,-4.417535259270027,0.019782341029446364,6.11,4.62
2458726.2917150925,383.0,-22.732077691199635,88.13731930038855,0.187481037381442,7.681790103703704,-143.87919010354094,-2.7198346985658786,-73.44223559296543,-53.595868549092245,-4.319179921370214,0.0,6.11,4.62
2458726.625048426,354.0,-19.912541156678657,90.09367365871766,0.18337138291375876,7.679848296296297,-140.57303867425904,-2.601509431686913,-71.19754221192262,-58.538450104884895,-4.187979338456168,0.0,6.11,4.62
2458726.9583817595,370.0,-16.802210995964735,91.82141645880859,0.17983275760423853,8.000246518518516,-137.13781316834803,-2.4693824187125575,-68.35837653982259,-63.438504013495994,-4.021862780400087,6.039619544360297,6.11,4.62
2458727.2917150925,346.0,-13.42269452487319,93.25927862188489,0.17691929707298568,7.681790103703704,-133.5910294568454,-2.3236393958748507,-64.91204752211966,-68.18573839508106,-3.8200711231681965,11.82203408548253,6.11,4.62
2458727.625048426,392.0,-9.810604626558288,94.34988562099959,0.1746795450263803,7.679848296296296,-129.95589759245837,-2.1650093890714053,-60.8744792423203,-72.66089050216318,-3.5835245559812523,0.0,6.11,4.62
2458727.9583817595,346.0,-6.017492143996421,95.04525540794066,0.17315354295012036,8.000246518518516,-126.26065670121001,-1.9948015926722285,-56.29385052935921,-76.74518686012738,-3.315037502959613,6.352244039734168,6.11,4.62
2458728.2917150925,286.0,-2.1078386312400954,95.31211157875383,0.17237011500006114,7.68373191111111,-122.53725587960638,-1.8148764743824897,-51.25023191094955,-80.33143321119834,-3.0192986942057307,12.603792918442286,6.11,4.62
2458728.625048426,293.0,1.8448787679584646,95.13596361843275,0.1723447284263023,7.639070340740739,-118.81946617736402,-1.6275435393358297,-45.85053912293214,-83.33474242801587,-2.7025761541439164,0.019782341029446364,6.11,4.62
2458728.9583817595,339.0,5.763635397639243,94.52303635414845,0.1730782678753185,7.9924792888888865,-115.14070250126692,-1.4353976799799881,-40.21937507611755,-85.7006331554199,-2.372180400245846,6.1194915950930575,6.11,4.62
2458729.2917150925,255.0,9.573951911228415,93.49957480095337,0.17455693700245686,7.6293613037037025,-111.53190378728465,-1.241121415414112,-34.487482186383794,-87.40881070680676,-2.035786438473548,12.321329406999988,6.11,4.62
2458729.625048426,294.0,13.209555279540195,92.10869102744346,0.1767533087522762,7.6740228740740735,-108.01979756051196,-1.0472894341281955,-28.780133078699535,-88.47211250837445,-1.7007532890308223,0.0,6.11,4.62
2458729.9583817595,305.0,16.61668885006537,90.40545183391274,0.17962834763819352,7.99830471111111,-104.62578789346357,-0.8562053980442388,-23.207621156492028,-88.93132021546428,-1.3735627488761977,5.4592666526884575,6.11,4.62
2458730.2917150925,268.0,19.7564827918439,88.45127496233934,0.18313408047820265,7.68373191111111,-101.36550923023154,-0.6697942061298934,-17.85914308561442,-88.84748283603575,-1.0594605776838224,11.118468281266573,6.11,4.62
2458730.625048426,266.0,22.60534377517162,86.3086112434161,0.18721652977732042,7.672081066666666,-98.24898186540668,-0.48955211051179287,-12.800350968434357,-88.29353225699965,-0.7623113720044437,0.0,6.11,4.62
2458730.9583817595,285.0,25.153740722988122,84.03664207683195,0.19181855955131408,8.000246518518516,-95.28122011415276,-0.3165492323447608,-8.07403158985638,-87.34668296105002,-0.4846374899742669,4.6372182148276195,6.11,4.62
2458731.2917150925,253.0,27.403884515672015,81.68832323381118,0.1968823716392706,7.68373191111111,-92.46305861090246,-0.15146713249808308,-3.7028361188391603,-86.08247301793378,-0.22777860660735944,9.504149307812018,6.11,4.62
2458731.625048426,267.0,29.366967003374345,79.30877420414343,0.20235150346070985,7.625477688888888,-89.79207457029212,0.005341891772960259,0.3069070706713446,-84.57071693334315,0.00788488431373674,0.019782341029446364,6.11,4.62
2458731.9583817595,291.0,31.060403998084187,76.93478544678042,0.2081722884268943,7.99830471111111,-87.26346627902244,0.1537883437093312,3.961163409401967,-82.87321340095833,0.22269555356030762,3.855797754741304,6.11,4.62
2458732.2917150925,271.0,32.50539614457361,74.5951280676354,0.2142948127385595,7.677906488888889,-84.87082059228501,0.29398114524951807,7.274484413021195,-81.04283730917274,0.41750131288487086,7.917081772688313,6.11,4.62
